  20190923 # magic number
########################################################################
#
# Ionization potentials of all ions of all natural elements.
#
# Description of the columns:
#
# column 1 : element number (H = 1, He = 2, etc.)
# column 2 : charge before ionization (neutral = 0, etc)
# column 3 : ionization potential in cm^-1
# column 4 : uncertainty in ionization potential in cm^-1; 0, if unknown
# column 5 : literature reference, see bottom of file
# column 6 : spectrum of the ion before ionization
# column 7 : configuration of the ion after ionization
#
########################################################################
 64  21 5485000         30000           # L8672c99             Gd XXII    	'Gd XXIII (4d6 5D<4>)'
 64  22 5799000         30000           # L8672c99             Gd XXIII   	'Gd XXIV (4d5 6S<5/2>)'
 64  23 6138000         30000           # L8672c99             Gd XXIV    	'Gd XXV (4d4 5D<0>)'
 64  24 6533000         30000           # L8672c99             Gd XXV     	'Gd XXVI (4d3 4F<3/2>)'
 64  25 6864000         30000           # L8672c99             Gd XXVI    	'Gd XXVII (4d2 3F<2>)'
 64  26 7219000         30000           # L8672c99             Gd XXVII   	'Gd XXVIII (4d 2D<3/2>)'
 64  27 7557000         30000           # L8672c99             Gd XXVIII  	'Gd XXIX (4p6 1S<0>)'
 64  28 8872000         30000           # L8672c99             Gd XXIX    	'Gd XXX (4p5 2P*<3/2>)'
 64  29 9211000         30000           # L8672c99             Gd XXX     	'Gd XXXI (4p4 3P<2>)'
 64  30 9590000         30000           # L8672c99             Gd XXXI    	'Gd XXXII (4p3 4S*<3/2>)'
 64  31 9945000         30000           # L8672c99             Gd XXXII   	'Gd XXXIII (4p2 3P<0>)'
 64  32 10655000        30000           # L8672c99             Gd XXXIII  	'Gd XXXIV (4p 2P*<1/2>)'
 64  33 11034000        40000           # L8672c99             Gd XXXIV   	'Gd XXXV (4s2 1S<0>)'
 64  34 11945000        40000           # L8672c99             Gd XXXV    	'Gd XXXVI (4s 2S<1/2>)'
 64  35 12359200        2200            # L10191               Gd XXXVI   	'Gd XXXVII (3d10 1S<0>)'
 64  36 21140000        40000           # L8672c99             Gd XXXVII  	'Gd XXXVIII (3d9 2D<5/2>)'
 64  37 21938000        30000           # L8672c99             Gd XXXVIII 	'Gd XXXIX (3d8 3F<4>)'
 64  38 22801000        30000           # L8672c99             Gd XXXIX   	'Gd XL (3d7 4F<9/2>)'
 64  39 23721000        30000           # L8672c99             Gd XL      	'Gd XLI (3d6 <4>)'
 64  40 24600000        30000           # L8672c99             Gd XLI     	'Gd XLII (3d5 <5/2>)'
 64  41 25487000        30000           # L8672c99             Gd XLII    	'Gd XLIII (3d4 5D<0>)'
 64  42 26713000        30000           # L8672c99             Gd XLIII   	'Gd XLIV (3d3 4F<3/2>)'
 64  43 27616000        30000           # L8672c99             Gd XLIV    	'Gd XLV (3d2 3F<2>)'
 64  44 28600000        30000           # L8672c99             Gd XLV     	'Gd XLVI (3d 2D<3/2>)'
 64  45 29520000        30000           # L8672c99             Gd XLVI    	'Gd XLVII (3p6 1S<0>)'
 64  46 32101000        30000           # L8672c99             Gd XLVII   	'Gd XLVIII (3p5 2P*<3/2>)'
 64  47 32907000        30000           # L8672c99             Gd XLVIII  	'Gd XLIX (3p4 3P<2>)'
 64  48 33803000        30000           # L8672c99             Gd XLIX    	'Gd L (3p3 2P*<3/2>)'
 64  49 34633000        30000           # L8672c99             Gd L       	'Gd LI (3p2 3P<0>)'
 64  50 36924000        30000           # L8672c99             Gd LI      	'Gd LII (3p 2P*<1/2>)'
 64  51 37852000        30000           # L8672c99             Gd LII     	'Gd LIII (3s2 1S<0>)'
 64  52 39634000        30000           # L8672c99             Gd LIII    	'Gd LIV (3s 2S<1/2>)'
 64  53 40529000        40000           # L8672c99             Gd LIV     	'Gd LV (2p6 1S<0>)'
 64  54 90923000        40000           # L8672c99             Gd LV      	'Gd LVI (2p5 2P*<3/2>)'
 64  55 93173000        40000           # L8672c99             Gd LVI     	'Gd LVII (2p4 3P<2>)'
 64  56 95665000        40000           # L8672c99             Gd LVII    	'Gd LVIII (2p2<1/2>.2p<3/2> (0,3/2)*<3/2>)'
 64  57 97972000        50000           # L8672c99             Gd LVIII   	'Gd LIX (2p2 3P<0>)'
 64  58 106328000       50000           # L8672c99             Gd LIX     	'Gd LX (2p 2P*<1/2>)'
 64  59 109054000       60000           # L8672c99             Gd LX      	'Gd LXI (2s2 1S<0>)'
 64  60 112458000       80000           # L8672c99             Gd LXI     	'Gd LXII (2s 2S<1/2>)'
 64  61 114728900       800             # L16264c99            Gd LXII    	'Gd LXIII (1s2 1S<0>)'
 64  62 466058600       300             # L12128               Gd LXIII   	'Gd LXIV (1s 2S<1/2>)'
 64  63 476395600       1600            # L7188                Gd LXIV    	''
 65   0 47295           5               # L4277                Tb I       	'Tb II (4f9.(6H*).5p6.6s (15/2,1/2)*<8>)'
 65   1 92860           160             # L19870c180           Tb II      	'Tb III (4f9.5p6 6H*<15/2>)'
 65   2 175990          240             # L19883c180           Tb III     	'Tb IV (4f8.5p6 7F<6>)'
 65   3 317200          300             # L19883c180           Tb IV      	'Tb V (4f7.5s2.5p6 8S*<7/2>)'
 65   4 536000          2500            # L4095                Tb V       	'Tb VI (4f7.5s2.5p5)'
 65   5 729000          36000           # L582                 Tb VI      	'Tb VII (4f8.5s2.5p3*)'
 65   6 868000          43000           # L582                 Tb VII     	'Tb VIII (4f7.5s2.5p3)'
 65   7 1007000         50000           # L582                 Tb VIII    	'Tb IX (4f7.5s2.5p2*)'
 65   8 1157000         60000           # L582                 Tb IX      	'Tb X (4f6.5s2.5p2)'
 65   9 1353000         68000           # L582                 Tb X       	'Tb XI (4f6.5s2.5p*)'
 65  10 1501000         75000           # L582                 Tb XI      	'Tb XII (4f6.5s2)'
 65  11 1745000         87000           # L582                 Tb XII     	'Tb XIII (4f5.5s2*)'
 65  12 2020000         100000          # L582                 Tb XIII    	'Tb XIV (4f4.5s2)'
 65  13 2200000         110000          # L582                 Tb XIV     	'Tb XV (4f5 6H*<5/2>)'
 65  14 2370000         120000          # L582                 Tb XV      	'Tb XVI (4f4 5I<4>)'
 65  15 2620000         130000          # L582                 Tb XVI     	'Tb XVII (4f3 4I*<9/2>)'
 65  16 2890000         140000          # L582                 Tb XVII    	'Tb XVIII (4f2 3H<4>)'
 65  17 3170000         160000          # L582                 Tb XVIII   	'Tb XIX (4f 2F*<5/2>)'
 65  18 3441000         20000           # L582c99              Tb XIX     	'Tb XX (4d10 1S<0>)'
 65  19 4944000         30000           # L8672c99             Tb XX      	'Tb XXI (4d9 2D<5/2>)'
 65  20 5251000         30000           # L8672c99             Tb XXI     	'Tb XXII (4d8 3F<4>)'
 65  21 5565000         30000           # L8672c99             Tb XXII    	'Tb XXIII (4d7 4F<9/2>)'
 65  22 5904000         30000           # L8672c99             Tb XXIII   	'Tb XXIV (4d6 5D<4>)'
 65  23 6227000         30000           # L8672c99             Tb XXIV    	'Tb XXV (4d5 6S<5/2>)'
 65  24 6581000         30000           # L8672c99             Tb XXV     	'Tb XXVI (4d4 5D<0>)'
 65  25 6985000         30000           # L8672c99             Tb XXVI    	'Tb XXVII (4d3 4F<3/2>)'
 65  26 7332000         30000           # L8672c99             Tb XXVII   	'Tb XXVIII (4d2 3F<2>)'
 65  27 7695000         30000           # L8672c99             Tb XXVIII  	'Tb XXIX (4d 2D<3/2>)'
 65  28 8041000         30000           # L8672c99             Tb XXIX    	'Tb XXX (4p6 1S<0>)'
 65  29 9396000         30000           # L8672c99             Tb XXX     	'Tb XXXI (4p5 2P*<3/2>)'
 65  30 9743000         30000           # L8672c99             Tb XXXI    	'Tb XXXII (4p4 3P<2>)'
 65  31 10130000        30000           # L8672c99             Tb XXXII   	'Tb XXXIII (4p3 4S*<3/2>)'
 65  32 10493000        30000           # L8672c99             Tb XXXIII  	'Tb XXXIV (4p2 3P<0>)'
 65  33 11235000        40000           # L8672c99             Tb XXXIV   	'Tb XXXV (4p 2P*<1/2>)'
 65  34 11639000        40000           # L8672c99             Tb XXXV    	'Tb XXXVI (4s2 1S<0>)'
 65  35 12574000        40000           # L8672c99             Tb XXXVI   	'Tb XXXVII (4s 2S<1/2>)'
 65  36 12988600        6000            # L10278               Tb XXXVII  	'Tb XXXVIII (3d10 1S<0>)'
 65  37 22180000        30000           # L8672c99             Tb XXXVIII 	'Tb XXXIX (3d9 2D<5/2>)'
 65  38 23003000        30000           # L8672c99             Tb XXXIX   	'Tb XL (3d8 3F<4>)'
 65  39 23882000        30000           # L8672c99             Tb XL      	'Tb XLI (3d7 4F<9/2>)'
 65  40 24826000        30000           # L8672c99             Tb XLI     	'Tb XLII (3d6 <4>)'
 65  41 25721000        30000           # L8672c99             Tb XLII    	'Tb XLIII (3d5 <5/2>)'
 65  42 26616000        30000           # L8672c99             Tb XLIII   	'Tb XLIV (3d4 5D<0>)'
 65  43 27891000        30000           # L8672c99             Tb XLIV    	'Tb XLV (3d3 4F<3/2>)'
 65  44 28818000        30000           # L8672c99             Tb XLV     	'Tb XLVI (3d2 3F<2>)'
 65  45 29826000        30000           # L8672c99             Tb XLVI    	'Tb XLVII (3d 2D<3/2>)'
 65  46 30762000        30000           # L8672c99             Tb XLVII   	'Tb XLVIII (3p6 1S<0>)'
 65  47 33383000        30000           # L8672c99             Tb XLVIII  	'Tb XLIX (3p5 2P*<3/2>)'
 65  48 34214000        30000           # L8672c99             Tb XLIX    	'Tb L (3p4 3P<2>)'
 65  49 35125000        30000           # L8672c99             Tb L       	'Tb LI (3p3 2P*<3/2>)'
 65  50 35972000        30000           # L8672c99             Tb LI      	'Tb LII (3p2 3P<0>)'
 65  51 38392000        30000           # L8672c99             Tb LII     	'Tb LIII (3p 2P*<1/2>)'
 65  52 39336000        30000           # L8672c99             Tb LIII    	'Tb LIV (3s2 1S<0>)'
 65  53 41158000        40000           # L8672c99             Tb LIV     	'Tb LV (3s 2S<1/2>)'
 65  54 42078000        40000           # L8672c99             Tb LV      	'Tb LVI (2p6 1S<0>)'
 65  55 94149000        40000           # L8672c99             Tb LVI     	'Tb LVII (2p5 2P*<3/2>)'
 65  56 96440000        40000           # L8672c99             Tb LVII    	'Tb LVIII (2p4 3P<2>)'
 65  57 98980000        50000           # L8672c99             Tb LVIII   	'Tb LIX (2p2<1/2>.2p<3/2> (0,3/2)*<3/2>)'
 65  58 101327000       50000           # L8672c99             Tb LIX     	'Tb LX (2p2 3P<0>)'
 65  59 110159000       60000           # L8672c99             Tb LX      	'Tb LXI (2p 2P*<1/2>)'
 65  60 112942000       80000           # L8672c99             Tb LXI     	'Tb LXII (2s2 1S<0>)'
 65  61 116418000       100000          # L8672c99             Tb LXII    	'Tb LXIII (2s 2S<1/2>)'
 65  62 118733000       800             # L16264c99            Tb LXIII   	'Tb LXIV (1s2 1S<0>)'
 65  63 481829600       2100            # L10054               Tb LXIV    	'Tb LXV (1s 2S<1/2>)'
 65  64 492398600       1800            # L7188                Tb LXV     	''
 66   0 47901.7         0.6             # L14730               Dy I       	'Dy II (4f10.(5I<8>).6s<1/2> (8,1/2)<17/2>)'
 66   1 93940           160             # L19870c180           Dy II      	'Dy III (4f10.5p6 5I<8>)'
 66   2 184620          240             # L19883c180           Dy III     	'Dy IV (4f9.5p6 6H*<15/2>)'
 66   3 332540          650             # L19883c180           Dy IV      	'Dy V (4f8.5p6 7F<6>)'
 66   4 500700          2700            # L4095                Dy V       	'Dy VI (4f8.5s2.5p5*)'
 66   5 752000          38000           # L582                 Dy VI      	'Dy VII (4f8.5s2.5p4)'
 66   6 890000          44000           # L582                 Dy VII     	'Dy VIII (4f9.5s2.5p2*)'
 66   7 1026000         51000           # L582                 Dy VIII    	'Dy IX (4f8.5s2.5p2)'
 66   8 1228000         61000           # L582                 Dy IX      	'Dy X (4f8.5s2.5p*)'
 66   9 1375000         70000           # L582                 Dy X       	'Dy XI (4f8.5s2)'
 66  10 1550000         78000           # L582                 Dy XI      	'Dy XII (4f7.5s2*)'
 66  11 1807000         90000           # L582                 Dy XII     	'Dy XIII (4f6.5s2)'
 66  12 2090000         100000          # L582                 Dy XIII    	'Dy XIV (4f6.5s*)'
 66  13 2250000         110000          # L582                 Dy XIV     	'Dy XV (4f4.5s2)'
 66  14 2420000         120000          # L582                 Dy XV      	'Dy XVI (4f5 6H*<5/2>)'
 66  15 2680000         130000          # L582                 Dy XVI     	'Dy XVII (4f4 5I<4>)'
 66  16 2950000         150000          # L582                 Dy XVII    	'Dy XVIII (4f3 4I*<9/2>)'
 66  17 3220000         160000          # L582                 Dy XVIII   	'Dy XIX (4f2 3H<4>)'
 66  18 3480000         170000          # L582                 Dy XIX     	'Dy XX (4f 2F*<5/2>)'
 66  19 3750000         20000           # L582c99              Dy XX      	'Dy XXI (4d10 1S<0>)'
 66  20 5356000         30000           # L8672c99             Dy XXI     	'Dy XXII (4d9 2D<5/2>)'
 66  21 5662000         30000           # L8672c99             Dy XXII    	'Dy XXIII (4d8 3F<4>)'
 66  22 5993000         30000           # L8672c99             Dy XXIII   	'Dy XXIV (4d7 4F<9/2>)'
 66  23 6340000         30000           # L8672c99             Dy XXIV    	'Dy XXV (4d6 5D<4>)'
 66  24 6670000         30000           # L8672c99             Dy XXV     	'Dy XXVI (4d5 6S<5/2>)'
 66  25 7033000         30000           # L8672c99             Dy XXVI    	'Dy XXVII (4d4 5D<0>)'
 66  26 7453000         30000           # L8672c99             Dy XXVII   	'Dy XXVIII (4d3 4F<3/2>)'
 66  27 7816000         30000           # L8672c99             Dy XXVIII  	'Dy XXIX (4d2 3F<2>)'
 66  28 8178000         30000           # L8672c99             Dy XXIX    	'Dy XXX (4d 2D<3/2>)'
 66  29 8541000         30000           # L8672c99             Dy XXX     	'Dy XXXI (4p6 1S<0>)'
 66  30 9937000         30000           # L8672c99             Dy XXXI    	'Dy XXXII (4p5 2P*<3/2>)'
 66  31 10284000        30000           # L8672c99             Dy XXXII   	'Dy XXXIII (4p4 3P<2>)'
 66  32 10687000        30000           # L8672c99             Dy XXXIII  	'Dy XXXIV (4p3 4S*<3/2>)'
 66  33 11058000        40000           # L8672c99             Dy XXXIV   	'Dy XXXV (4p2 3P<0>)'
 66  34 11840000        40000           # L8672c99             Dy XXXV    	'Dy XXXVI (4p 2P*<1/2>)'
 66  35 12260000        40000           # L8672c99             Dy XXXVI   	'Dy XXXVII (4s2 1S<0>)'
 66  36 13211000        40000           # L8672c99             Dy XXXVII  	'Dy XXXVIII (4s 2S<1/2>)'
 66  37 13644800        2700            # L5473                Dy XXXVIII 	'Dy XXXIX (3d10 1S<0>)'
 66  38 23245000        30000           # L8672c99             Dy XXXIX   	'Dy XL (3d9 2D<5/2>)'
 66  39 24092000        30000           # L8672c99             Dy XL      	'Dy XLI (3d8 3F<4>)'
 66  40 24987000        30000           # L8672c99             Dy XLI     	'Dy XLII (3d7 4F<9/2>)'
 66  41 25947000        30000           # L8672c99             Dy XLII    	'Dy XLIII (3d6 <4>)'
 66  42 26866000        30000           # L8672c99             Dy XLIII   	'Dy XLIV (3d5 <5/2>)'
 66  43 27786000        30000           # L8672c99             Dy XLIV    	'Dy XLV (3d4 5D<0>)'
 66  44 29092000        30000           # L8672c99             Dy XLV     	'Dy XLVI (3d3 4F<3/2>)'
 66  45 30044000        30000           # L8672c99             Dy XLVI    	'Dy XLVII (3d2 3F<2>)'
 66  46 31068000        30000           # L8672c99             Dy XLVII   	'Dy XLVIII (3d 2D<3/2>)'
 66  47 32020000        30000           # L8672c99             Dy XLVIII  	'Dy XLIX (3p6 1S<0>)'
 66  48 34706000        30000           # L8672c99             Dy XLIX    	'Dy L (3p5 2P*<3/2>)'
 66  49 35545000        30000           # L8672c99             Dy L       	'Dy LI (3p4 3P<2>)'
 66  50 36480000        30000           # L8672c99             Dy LI      	'Dy LII (3p3 2P*<3/2>)'
 66  51 37335000        30000           # L8672c99             Dy LII     	'Dy LIII (3p2 3P<0>)'
 66  52 39884000        30000           # L8672c99             Dy LIII    	'Dy LIV (3p 2P*<1/2>)'
 66  53 40860000        40000           # L8672c99             Dy LIV     	'Dy LV (3s2 1S<0>)'
 66  54 42715000        40000           # L8672c99             Dy LV      	'Dy LVI (3s 2S<1/2>)'
 66  55 43651000        40000           # L8672c99             Dy LVI     	'Dy LVII (2p6 1S<0>)'
 66  56 97440000        40000           # L8672c99             Dy LVII    	'Dy LVIII (2p5 2P*<3/2>)'
 66  57 99771000        50000           # L8672c99             Dy LVIII   	'Dy LIX (2p4 3P<2>)'
 66  58 102352000       50000           # L8672c99             Dy LIX     	'Dy LX (2p2<1/2>.2p<3/2> (0,3/2)*<3/2>)'
 66  59 104739000       60000           # L8672c99             Dy LX      	'Dy LXI (2p2 3P<0>)'
 66  60 114079000       80000           # L8672c99             Dy LXI     	'Dy LXII (2p 2P*<1/2>)'
 66  61 116910000       100000          # L8672c99             Dy LXII    	'Dy LXIII (2s2 1S<0>)'
 66  62 120467000       120000          # L8672c99             Dy LXIII   	'Dy LXIV (2s 2S<1/2>)'
 66  63 122822600       900             # L16264c99            Dy LXIV    	'Dy LXV (1s2 1S<0>)'
